source_group,inscd,insureCd,product_name,sell_open_date,sell_end_date,renewable,kcisInsKcd,prodPbanGrpCd,kliaProdClcd,doc_type_code,doc_type_name,version,pdf_url,content_type,content_length_header,local_file,download_status,download_bytes,version_num,repo_pdf_path
main,R01845002,R01845,무배당새로담는건강중증뇌경색증진단특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01845002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01845002_1_P_무배당새로담는건강중증뇌경색증진단특약G(해약환급금미지급형Ⅱ).pdf,downloaded,312245.0,1,features\policy_graph_rag\data\policy_pdfs\R01845002_1_P_무배당새로담는건강중증뇌경색증진단특약G(해약환급금미지급형Ⅱ).pdf
main,R01751003,R01751,무배당새로담는건강중증무릎관절연골손상진단특약ⅡB(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,R01751001,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01751003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01751003_0_P_무배당새로담는건강중증무릎관절연골손상진단특약ⅡB(해약환급금미지급형Ⅱ).pdf,downloaded,343289.0,0,features\policy_graph_rag\data\policy_pdfs\R01751003_0_P_무배당새로담는건강중증무릎관절연골손상진단특약ⅡB(해약환급금미지급형Ⅱ).pdf
main,R01849003,R01849,무배당새로담는건강중증무릎관절연골손상진단특약ⅡG(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01849003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01849003_0_P_무배당새로담는건강중증무릎관절연골손상진단특약ⅡG(해약환급금미지급형Ⅱ).pdf,downloaded,325643.0,0,features\policy_graph_rag\data\policy_pdfs\R01849003_0_P_무배당새로담는건강중증무릎관절연골손상진단특약ⅡG(해약환급금미지급형Ⅱ).pdf
main,R01770003,R01770,무배당새로담는건강질병수술특약Ⅱ(특정4대질병제외)B(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01770003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01770003_0_P_무배당새로담는건강질병수술특약Ⅱ(특정4대질병제외)B(해약환급금미지급형Ⅱ).pdf,downloaded,328529.0,0,features\policy_graph_rag\data\policy_pdfs\R01770003_0_P_무배당새로담는건강질병수술특약Ⅱ(특정4대질병제외)B(해약환급금미지급형Ⅱ).pdf
main,R01868003,R01868,무배당새로담는건강질병수술특약Ⅱ(특정4대질병제외)G(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01868003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01868003_0_P_무배당새로담는건강질병수술특약Ⅱ(특정4대질병제외)G(해약환급금미지급형Ⅱ).pdf,downloaded,330207.0,0,features\policy_graph_rag\data\policy_pdfs\R01868003_0_P_무배당새로담는건강질병수술특약Ⅱ(특정4대질병제외)G(해약환급금미지급형Ⅱ).pdf
main,R01769003,R01769,무배당새로담는건강질병수술특약ⅡB(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01769003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01769003_0_P_무배당새로담는건강질병수술특약ⅡB(해약환급금미지급형Ⅱ).pdf,downloaded,325012.0,0,features\policy_graph_rag\data\policy_pdfs\R01769003_0_P_무배당새로담는건강질병수술특약ⅡB(해약환급금미지급형Ⅱ).pdf
main,R01867003,R01867,무배당새로담는건강질병수술특약ⅡG(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01867003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01867003_0_P_무배당새로담는건강질병수술특약ⅡG(해약환급금미지급형Ⅱ).pdf,downloaded,327096.0,0,features\policy_graph_rag\data\policy_pdfs\R01867003_0_P_무배당새로담는건강질병수술특약ⅡG(해약환급금미지급형Ⅱ).pdf
main,R01813002,R01813,무배당새로담는건강질병장해보장특약ⅢB(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01813002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01813002_1_P_무배당새로담는건강질병장해보장특약ⅢB(해약환급금미지급형Ⅱ).pdf,downloaded,908855.0,1,features\policy_graph_rag\data\policy_pdfs\R01813002_1_P_무배당새로담는건강질병장해보장특약ⅢB(해약환급금미지급형Ⅱ).pdf
main,R01911002,R01911,무배당새로담는건강질병장해보장특약ⅢG(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01911002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01911002_1_P_무배당새로담는건강질병장해보장특약ⅢG(해약환급금미지급형Ⅱ).pdf,downloaded,900350.0,1,features\policy_graph_rag\data\policy_pdfs\R01911002_1_P_무배당새로담는건강질병장해보장특약ⅢG(해약환급금미지급형Ⅱ).pdf
main,R01766003,R01766,무배당새로담는건강척추질환수술특약ⅡB(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01766003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01766003_0_P_무배당새로담는건강척추질환수술특약ⅡB(해약환급금미지급형Ⅱ).pdf,downloaded,337771.0,0,features\policy_graph_rag\data\policy_pdfs\R01766003_0_P_무배당새로담는건강척추질환수술특약ⅡB(해약환급금미지급형Ⅱ).pdf
main,R01864003,R01864,무배당새로담는건강척추질환수술특약ⅡG(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01864003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01864003_0_P_무배당새로담는건강척추질환수술특약ⅡG(해약환급금미지급형Ⅱ).pdf,downloaded,339831.0,0,features\policy_graph_rag\data\policy_pdfs\R01864003_0_P_무배당새로담는건강척추질환수술특약ⅡG(해약환급금미지급형Ⅱ).pdf
main,R01754002,R01754,무배당새로담는건강통풍진단특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01754002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01754002_1_P_무배당새로담는건강통풍진단특약B(해약환급금미지급형Ⅱ).pdf,downloaded,277314.0,1,features\policy_graph_rag\data\policy_pdfs\R01754002_1_P_무배당새로담는건강통풍진단특약B(해약환급금미지급형Ⅱ).pdf
main,R01852002,R01852,무배당새로담는건강통풍진단특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01852002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01852002_1_P_무배당새로담는건강통풍진단특약G(해약환급금미지급형Ⅱ).pdf,downloaded,277314.0,1,features\policy_graph_rag\data\policy_pdfs\R01852002_1_P_무배당새로담는건강통풍진단특약G(해약환급금미지급형Ⅱ).pdf
main,R02229001,R02229,무배당새로담는건강통합심뇌혈관주요치료특약B(해약환급금미지급형Ⅱ),20260202,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02229001_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02229001_1_P_무배당새로담는건강통합심뇌혈관주요치료특약B(해약환급금미지급형Ⅱ).pdf,downloaded,361446.0,1,features\policy_graph_rag\data\policy_pdfs\R02229001_1_P_무배당새로담는건강통합심뇌혈관주요치료특약B(해약환급금미지급형Ⅱ).pdf
main,R02232001,R02232,무배당새로담는건강통합심뇌혈관주요치료특약G(해약환급금미지급형Ⅱ),20260202,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02232001_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02232001_1_P_무배당새로담는건강통합심뇌혈관주요치료특약G(해약환급금미지급형Ⅱ).pdf,downloaded,366483.0,1,features\policy_graph_rag\data\policy_pdfs\R02232001_1_P_무배당새로담는건강통합심뇌혈관주요치료특약G(해약환급금미지급형Ⅱ).pdf
main,R01781002,R01781,무배당새로담는건강통합암직접치료특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01781002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01781002_1_P_무배당새로담는건강통합암직접치료특약B(해약환급금미지급형Ⅱ).pdf,downloaded,438021.0,1,features\policy_graph_rag\data\policy_pdfs\R01781002_1_P_무배당새로담는건강통합암직접치료특약B(해약환급금미지급형Ⅱ).pdf
main,R01879002,R01879,무배당새로담는건강통합암직접치료특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01879002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01879002_1_P_무배당새로담는건강통합암직접치료특약G(해약환급금미지급형Ⅱ).pdf,downloaded,449206.0,1,features\policy_graph_rag\data\policy_pdfs\R01879002_1_P_무배당새로담는건강통합암직접치료특약G(해약환급금미지급형Ⅱ).pdf
main,R01742002,R01742,무배당새로담는건강통합암진단특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01742002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01742002_1_P_무배당새로담는건강통합암진단특약B(해약환급금미지급형Ⅱ).pdf,downloaded,322542.0,1,features\policy_graph_rag\data\policy_pdfs\R01742002_1_P_무배당새로담는건강통합암진단특약B(해약환급금미지급형Ⅱ).pdf
main,R01840002,R01840,무배당새로담는건강통합암진단특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01840002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01840002_1_P_무배당새로담는건강통합암진단특약G(해약환급금미지급형Ⅱ).pdf,downloaded,325201.0,1,features\policy_graph_rag\data\policy_pdfs\R01840002_1_P_무배당새로담는건강통합암진단특약G(해약환급금미지급형Ⅱ).pdf
main,R02277001,R02277,무배당새로담는건강통합유방암진단특약(수용체타입별)B(해약환급금미지급형Ⅱ),20260401,99991231,N,5.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02277001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02277001_0_P_무배당새로담는건강통합유방암진단특약(수용체타입별)B(해약환급금미지급형Ⅱ).pdf,downloaded,298171.0,0,features\policy_graph_rag\data\policy_pdfs\R02277001_0_P_무배당새로담는건강통합유방암진단특약(수용체타입별)B(해약환급금미지급형Ⅱ).pdf
main,R02300001,R02300,무배당새로담는건강통합유방암진단특약(수용체타입별)G(해약환급금미지급형Ⅱ),20260401,99991231,N,5.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02300001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02300001_0_P_무배당새로담는건강통합유방암진단특약(수용체타입별)G(해약환급금미지급형Ⅱ).pdf,downloaded,300875.0,0,features\policy_graph_rag\data\policy_pdfs\R02300001_0_P_무배당새로담는건강통합유방암진단특약(수용체타입별)G(해약환급금미지급형Ⅱ).pdf
main,R02291001,R02291,무배당새로담는건강통합재해진단특약B(해약환급금미지급형Ⅱ),20260401,99991231,N,4.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02291001_0_P.pdf,application/pdf,11045739.0,outputs\lina_disclosure_pdfs\files\policy\R02291001_0_P_무배당새로담는건강통합재해진단특약B(해약환급금미지급형Ⅱ).pdf,downloaded,11045739.0,0,features\policy_graph_rag\data\policy_pdfs\R02291001_0_P_무배당새로담는건강통합재해진단특약B(해약환급금미지급형Ⅱ).pdf
main,R02314001,R02314,무배당새로담는건강통합재해진단특약G(해약환급금미지급형Ⅱ),20260401,99991231,N,4.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02314001_0_P.pdf,application/pdf,11045739.0,outputs\lina_disclosure_pdfs\files\policy\R02314001_0_P_무배당새로담는건강통합재해진단특약G(해약환급금미지급형Ⅱ).pdf,downloaded,11045739.0,0,features\policy_graph_rag\data\policy_pdfs\R02314001_0_P_무배당새로담는건강통합재해진단특약G(해약환급금미지급형Ⅱ).pdf
main,R01743002,R01743,무배당새로담는건강통합전이암진단특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01743002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01743002_1_P_무배당새로담는건강통합전이암진단특약B(해약환급금미지급형Ⅱ).pdf,downloaded,346515.0,1,features\policy_graph_rag\data\policy_pdfs\R01743002_1_P_무배당새로담는건강통합전이암진단특약B(해약환급금미지급형Ⅱ).pdf
main,R01841002,R01841,무배당새로담는건강통합전이암진단특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01841002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01841002_1_P_무배당새로담는건강통합전이암진단특약G(해약환급금미지급형Ⅱ).pdf,downloaded,350298.0,1,features\policy_graph_rag\data\policy_pdfs\R01841002_1_P_무배당새로담는건강통합전이암진단특약G(해약환급금미지급형Ⅱ).pdf
main,R01773002,R01773,무배당새로담는건강통합제자리암경계성종양수술특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01773002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01773002_1_P_무배당새로담는건강통합제자리암경계성종양수술특약B(해약환급금미지급형Ⅱ).pdf,downloaded,359533.0,1,features\policy_graph_rag\data\policy_pdfs\R01773002_1_P_무배당새로담는건강통합제자리암경계성종양수술특약B(해약환급금미지급형Ⅱ).pdf
main,R01871002,R01871,무배당새로담는건강통합제자리암경계성종양수술특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01871002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01871002_1_P_무배당새로담는건강통합제자리암경계성종양수술특약G(해약환급금미지급형Ⅱ).pdf,downloaded,363361.0,1,features\policy_graph_rag\data\policy_pdfs\R01871002_1_P_무배당새로담는건강통합제자리암경계성종양수술특약G(해약환급금미지급형Ⅱ).pdf
main,R01803002,R01803,무배당새로담는건강특정심뇌혈관주요치료특약B(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01803002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01803002_1_P_무배당새로담는건강특정심뇌혈관주요치료특약B(해약환급금미지급형Ⅱ).pdf,downloaded,333049.0,1,features\policy_graph_rag\data\policy_pdfs\R01803002_1_P_무배당새로담는건강특정심뇌혈관주요치료특약B(해약환급금미지급형Ⅱ).pdf
main,R01901002,R01901,무배당새로담는건강특정심뇌혈관주요치료특약G(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01901002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01901002_1_P_무배당새로담는건강특정심뇌혈관주요치료특약G(해약환급금미지급형Ⅱ).pdf,downloaded,335526.0,1,features\policy_graph_rag\data\policy_pdfs\R01901002_1_P_무배당새로담는건강특정심뇌혈관주요치료특약G(해약환급금미지급형Ⅱ).pdf
main,R02227001,R02227,무배당새로담는건강특정심장질환진단특약(기타심장부정맥포함)B(해약환급금미지급형Ⅱ),20260202,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02227001_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02227001_1_P_무배당새로담는건강특정심장질환진단특약(기타심장부정맥포함)B(해약환급금미지급형Ⅱ).pdf,downloaded,281720.0,1,features\policy_graph_rag\data\policy_pdfs\R02227001_1_P_무배당새로담는건강특정심장질환진단특약(기타심장부정맥포함)B(해약환급금미지급형Ⅱ).pdf
